"location_name","city","reviewer_name","review_date","star_rating","review_text","owner_response","review_url"
"Los Tres Amigos Northville","Northville","Matt1375","2026-02-03","1","If you go in for lunch and the 50s aged guy decides to wait on you (sitting at the bar), double check your bill when you go to pay.  Twice now, my bill has been normal but when it's swiping time, it's been doubled or things have been added.
Plus it seems he uses the language barrier to make mistakes which also adds things to your order.

The food is good.  But it's not worth the hassle.

Let's head over to CVS","Hi there! We are sorry for your bad experience at our restaurant. We try and give our customers the best experience as possible. We have communicated with the manager at this location and talked about the issue. If you could send an email to advertising@l3amigos.com so that we can talk a little bit more in depth about your experience that would be much appreciated, and once again we are sorry about your experience and hope to see you again!",""
"Los Tres Amigos Northville","Northville","Jesús Montaño","2026-02-03","5","(Translated by Google) Delicious food, excellent service.

(Original)
Comida rica, servicio excelente.","Thank you, Jesús, for taking the time to share your experience. We're glad to hear you enjoyed the food and found our service excellent. Your appreciation makes our efforts worthwhile. We aim to continue providing delicious meals and top-notch service. Your feedback is invaluable to us. Thank you.",""
"Casa Tequila Brighton","Brighton","Josiah Bloomer","2026-02-03","5","","Thank you, Josiah! We're happy to know you enjoyed your experience with us. We appreciate your support and look forward to serving you again soon.",""
"Mi Lindo San Blas Detroit","Detroit","Alivia Powell","2026-02-04","5","","Thank you, Alivia, for taking the time to leave a review. Your feedback is truly appreciated and we are delighted to hear that you enjoyed the experience. Looking forward to seeing you again soon!","https://search.google.com/local/reviews?placeid=Ci9DQUlRQUNvZENodHljRjlvT25kdldra3RVa2xqUkdGWGRDMUhZbWhmTFdKM2IyYxAB"
"Los Tres Mex Grill Jackson","Jackson","Jazihel Fajardo","2026-02-04","5","","Thank you for the review, Jazihel. We're excited to know our Mexican cuisine hit the mark for you. It's encouraging to see that you had an overall positive experience. Your support means a lot to us and we look forward to seeing you soon.","https://search.google.com/local/reviews?placeid=Ci9DQUlRQUNvZENodHljRjlvT21zd00wNXBUbU5rYmkwNFMybHNWMjFZTFhOM1lsRRAB"
"Los Tres Amigos Canton","Canton","Brennan Petrucci","2026-02-04","5","Don't listen to Uma, this is the only place I enjoy tipping after I get my food. Elite service and always does me right. Always look forward to coming back!","Thank you, Brennan. It's wonderful to hear you enjoy our service, and we appreciate your preference. Every guest deserves an exceptional experience, and it's fulfilling to know we've been able to do that for you. Looking forward to seeing you on your next visit. Thank you for your support!",""
"Rio Luna Tacos & Tequila","Saginaw","taylor Hebert","2026-02-04","2","The food here is great, if you can get service. Had to call 4 times last week to get a worker to answer the phone. But I let it go, thinking they are probably busy. Get to the restaurant to pick up my food and there are 0 cars in the parking lot and every worker is walking around on their phones. This week it took 7 calls to get someone to answer the phone just to put put on hold for over 10 minutes. Guess we will see if they are busy tonight. Good food if you can get them to answer the phones","Hello Taylor, we appreciate your feedback and we are sorry to hear about your experience. We strive to provide excellent customer service and your comment has made us aware of opportunities for improvement. We will certainly address this phone situation to avoid such inconveniences for future orders. You ought not to have to make multiple calls to place an order. We hope to have another chance to serve you better. Your satisfaction is very important to us. Please reach out to us at promotions@L3amigos.com to discuss this further.",""
"Los Tres Amigos Northville","Northville","Jill Monte","2026-02-04","5","Loved our meal and our server Mildred was super kind and attentive. Keep up the great work! Will be back.","Thank you Jill! We're delighted to know you enjoyed your meal and found our service from Mildred attentive and kind. Your support really means a lot to us. Looking forward to your next visit.",""
"Los Tres Amigos Northville","Northville","Karen Bugay","2026-02-04","5","","Thank you, Karen, for the positive review! We're delighted you enjoyed our service and your experience at our restaurant. Appreciation like yours motivates us to perfect what we do. We look forward to serving you again soon.",""
"Casa Tequila Brighton","Brighton","Patricia Colvard","2026-02-04","5","Great Food!","Thank you, Patricia, for your feedback. We're pleased to hear you enjoyed the food. We continually strive to provide the highest quality meals. Looking forward to serving you again in the future. Your support means a lot to us.",""
"Los Tres Amigos Livonia","Livonia","Brian","2026-02-05","5","Andres was awesome","Thank you, Brian, for your feedback. We're glad to hear you had a great experience with Andres. Your kind words are truly appreciated. We'd love to serve you again.",""
"Los Tres Amigos Livonia","Livonia","Carrie Varady","2026-02-05","5","Great service by Andres Herrera!!","Thank you for your review, Carrie. We are pleased to hear that you appreciated the service provided by Andres. It’s always rewarding to hear when our team goes above and beyond for our customers. We strive to provide fast and friendly service to all who choose us. We are thankful for your support and look forward to serving you again soon.",""
"Los Tres Amigos Canton","Canton","Candice Little","2026-02-05","5","","Thank you, Candice! We appreciate the time you took to share your experience. It's such a pleasure to know that our Mexican food hit the spot! Your feedback helps us continue to do our best. Looking forward to serving you again soon.",""
"Los Tres Amigos Farmington","Farmington","Cassie Conner","2026-02-05","5","","Thank you, Cassie, for taking the time to share your positive feedback. We're delighted to hear you enjoyed your visit. It's our goal to offer an enjoyable dining experience. Your support means a lot to us. We're looking forward to serving you again soon.",""
"Los Tres Amigos Farmington","Farmington","Ash Ahmed","2026-02-05","5","This place is great. Get the quesabirrias. That dish is like crack.","Thank you for your glowing review, Ash! We're delighted to hear how much you enjoyed our quesabirrias. Always a pleasure to share our love for delicious Mexican flavors. Looking forward to serving you your favorite dish again soon. Take care!",""
"Rio Luna Tacos & Tequila","Saginaw","Angelia Flores","2026-02-05","5","Great service! Awesome service! super friendly we left out of with full stomachs and smiles.","Thank you Angelia for your wonderful feedback! It's great to hear you enjoyed the service and our friendly team. We're also glad you left satisfied and happy with our food. Your happiness is our joy. We look forward to your next visit. Thanks again!",""
"Los Tres Amigos West Jackson","Jackson","John Chiasson","2026-02-05","5","Good food good company great place to go have a marguerite","Thank you, John. We're delighted to know you enjoyed our food and had a good time. We appreciate your positive feedback and it means a lot to us. We're here to ensure great experiences. We're glad the margarita hit the spot! Looking forward to serving you again.",""
"Los Tres Amigos West Jackson","Jackson","Tucker Scheithauer","2026-02-05","5","","We're feeling thankful, Tucker. Your positive input boosts our team's confidence. Looking forward to having you again for another round of our Mexican delicacies. Always here to serve you quality and fast service. Thanks again!",""
"Los Tres Amigos West Jackson","Jackson","Heather Gamet","2026-02-05","5","","Thank you, Heather, for your positive review. We're delighted by your support and really appreciate your feedback. It's comforting to know our efforts are hitting the mark. Your support is paramount to us. We look forward to serving you again soon.",""
